Unnamed: 0,tmsp,country,amount,success,PSP,3D_secured,card,attempt_group,hour,day_of_week,PSP_encoded,card_encoded
309,2019-01-01 06:16:25,Germany,23,1,UK_Card,0,Master,178,6,1,3,1
310,2019-01-01 06:19:44,Austria,146,0,Simplecard,0,Master,178,6,1,2,1
311,2019-01-01 06:20:03,Austria,146,0,UK_Card,0,Master,179,6,1,3,1
312,2019-01-01 06:20:22,Austria,146,0,UK_Card,0,Master,180,6,1,3,1
313,2019-01-01 06:20:28,Austria,146,0,Goldcard,0,Master,181,6,1,0,1
314,2019-01-01 06:23:25,Germany,202,0,UK_Card,0,Diners,181,6,1,3,0
315,2019-01-01 06:27:31,Switzerland,211,0,UK_Card,0,Master,181,6,1,3,1
316,2019-01-01 06:28:01,Switzerland,211,0,UK_Card,0,Master,182,6,1,3,1
317,2019-01-01 06:28:51,Switzerland,211,0,Moneycard,0,Master,183,6,1,1,1
318,2019-01-01 06:29:18,Switzerland,211,0,Simplecard,0,Master,184,6,1,2,1
319,2019-01-01 06:29:33,Switzerland,211,1,Moneycard,0,Master,185,6,1,1,1
320,2019-01-01 06:31:50,Austria,212,1,UK_Card,0,Master,185,6,1,3,1
321,2019-01-01 06:33:34,Austria,273,0,UK_Card,1,Diners,185,6,1,3,0
322,2019-01-01 06:33:45,Austria,273,0,UK_Card,1,Diners,186,6,1,3,0
323,2019-01-01 06:33:48,Austria,273,0,Simplecard,1,Diners,187,6,1,2,0
324,2019-01-01 06:33:54,Austria,273,1,UK_Card,1,Diners,188,6,1,3,0
325,2019-01-01 06:36:55,Switzerland,230,1,UK_Card,0,Master,188,6,1,3,1
326,2019-01-01 06:38:36,Switzerland,141,0,UK_Card,0,Master,188,6,1,3,1
327,2019-01-01 06:39:01,Switzerland,141,0,UK_Card,0,Master,189,6,1,3,1
328,2019-01-01 06:41:22,Germany,135,0,Simplecard,0,Visa,189,6,1,2,2
329,2019-01-01 06:41:33,Germany,135,0,Moneycard,0,Visa,190,6,1,1,2
330,2019-01-01 06:42:12,Germany,135,0,UK_Card,0,Visa,191,6,1,3,2
331,2019-01-01 06:43:55,Switzerland,293,1,UK_Card,0,Visa,191,6,1,3,2
332,2019-01-01 06:45:47,Switzerland,190,0,UK_Card,0,Master,191,6,1,3,1
333,2019-01-01 06:46:11,Switzerland,190,0,Moneycard,0,Master,192,6,1,1,1
334,2019-01-01 06:46:42,Switzerland,190,0,UK_Card,0,Master,193,6,1,3,1
335,2019-01-01 06:47:26,Switzerland,190,0,UK_Card,0,Master,194,6,1,3,1
336,2019-01-01 06:48:20,Switzerland,190,1,UK_Card,0,Master,195,6,1,3,1
337,2019-01-01 06:50:22,Switzerland,336,0,UK_Card,0,Visa,195,6,1,3,2
338,2019-01-01 06:51:14,Switzerland,336,1,UK_Card,0,Visa,196,6,1,3,2
339,2019-01-01 06:52:20,Austria,163,0,UK_Card,1,Master,196,6,1,3,1
340,2019-01-01 06:53:08,Austria,163,1,UK_Card,1,Master,197,6,1,3,1
341,2019-01-01 06:54:51,Switzerland,350,1,Simplecard,0,Master,197,6,1,2,1
342,2019-01-01 06:56:52,Switzerland,374,0,UK_Card,0,Diners,197,6,1,3,0
343,2019-01-01 06:56:53,Switzerland,374,0,Simplecard,0,Diners,198,6,1,2,0
344,2019-01-01 06:58:23,Austria,176,0,Simplecard,0,Visa,198,6,1,2,2
345,2019-01-01 07:01:47,Germany,218,0,UK_Card,1,Master,198,7,1,3,1
346,2019-01-01 07:02:28,Germany,218,0,UK_Card,1,Master,199,7,1,3,1
347,2019-01-01 07:02:39,Germany,218,1,UK_Card,1,Master,200,7,1,3,1
348,2019-01-01 07:05:13,Germany,243,0,UK_Card,0,Master,200,7,1,3,1
349,2019-01-01 07:06:29,Austria,256,0,Moneycard,0,Visa,200,7,1,1,2
350,2019-01-01 07:07:34,Germany,225,0,Moneycard,0,Diners,200,7,1,1,0
351,2019-01-01 07:08:51,Germany,53,0,Moneycard,0,Visa,200,7,1,1,2
352,2019-01-01 07:09:44,Germany,53,1,UK_Card,0,Visa,201,7,1,3,2
353,2019-01-01 07:12:05,Germany,267,0,Simplecard,0,Master,201,7,1,2,1
354,2019-01-01 07:13:00,Germany,267,0,Simplecard,0,Master,202,7,1,2,1
355,2019-01-01 07:13:26,Germany,267,0,UK_Card,0,Master,203,7,1,3,1
356,2019-01-01 07:13:28,Germany,267,0,Simplecard,0,Master,204,7,1,2,1
357,2019-01-01 07:13:33,Germany,267,0,UK_Card,0,Master,205,7,1,3,1
358,2019-01-01 07:13:53,Germany,267,1,UK_Card,0,Master,206,7,1,3,1
359,2019-01-01 07:16:28,Austria,255,0,Simplecard,0,Visa,206,7,1,2,2
360,2019-01-01 07:17:53,Germany,216,0,UK_Card,0,Master,206,7,1,3,1
361,2019-01-01 07:18:11,Germany,216,0,Simplecard,0,Master,207,7,1,2,1
362,2019-01-01 07:18:22,Germany,216,0,UK_Card,0,Master,208,7,1,3,1
363,2019-01-01 07:19:57,Germany,125,1,UK_Card,0,Master,208,7,1,3,1
364,2019-01-01 07:21:15,Germany,263,0,UK_Card,1,Visa,208,7,1,3,2
365,2019-01-01 07:21:52,Germany,263,0,UK_Card,1,Visa,209,7,1,3,2
366,2019-01-01 07:22:10,Germany,263,0,UK_Card,1,Visa,210,7,1,3,2
367,2019-01-01 07:22:50,Germany,263,0,Simplecard,1,Visa,211,7,1,2,2
368,2019-01-01 07:23:20,Germany,263,0,Moneycard,1,Visa,212,7,1,1,2
369,2019-01-01 07:23:25,Germany,263,0,UK_Card,1,Visa,213,7,1,3,2
370,2019-01-01 07:23:52,Germany,263,0,Simplecard,1,Visa,214,7,1,2,2
371,2019-01-01 07:24:12,Germany,263,1,UK_Card,1,Visa,215,7,1,3,2
372,2019-01-01 07:26:03,Germany,450,0,Simplecard,0,Visa,215,7,1,2,2
373,2019-01-01 07:28:11,Germany,301,0,UK_Card,0,Diners,215,7,1,3,0
374,2019-01-01 07:28:27,Germany,301,0,UK_Card,0,Diners,216,7,1,3,0
375,2019-01-01 07:31:46,Austria,271,1,Goldcard,0,Diners,216,7,1,0,0
376,2019-01-01 07:32:49,Germany,183,0,Simplecard,0,Master,216,7,1,2,1
377,2019-01-01 07:34:54,Germany,198,0,Moneycard,0,Visa,216,7,1,1,2
378,2019-01-01 07:36:53,Germany,19,0,UK_Card,0,Visa,216,7,1,3,2
379,2019-01-01 07:37:07,Germany,19,0,UK_Card,0,Visa,217,7,1,3,2
380,2019-01-01 07:41:32,Germany,260,0,UK_Card,1,Visa,217,7,1,3,2
381,2019-01-01 07:41:38,Germany,260,0,Simplecard,1,Visa,218,7,1,2,2
382,2019-01-01 07:42:01,Germany,260,0,Moneycard,1,Visa,219,7,1,1,2
383,2019-01-01 07:47:48,Austria,175,1,Goldcard,0,Master,219,7,1,0,1
384,2019-01-01 07:49:11,Germany,214,0,UK_Card,0,Visa,219,7,1,3,2
385,2019-01-01 07:50:07,Germany,214,0,UK_Card,0,Visa,220,7,1,3,2
386,2019-01-01 07:50:39,Germany,214,0,UK_Card,0,Visa,221,7,1,3,2
387,2019-01-01 07:50:45,Germany,214,0,Simplecard,0,Visa,222,7,1,2,2
388,2019-01-01 07:50:52,Germany,214,0,UK_Card,0,Visa,223,7,1,3,2
389,2019-01-01 07:51:26,Germany,214,0,Simplecard,0,Visa,224,7,1,2,2
390,2019-01-01 07:51:40,Germany,214,0,UK_Card,0,Visa,225,7,1,3,2
391,2019-01-01 07:52:22,Germany,214,0,Simplecard,0,Visa,226,7,1,2,2
392,2019-01-01 07:53:02,Germany,214,0,Moneycard,0,Visa,227,7,1,1,2
393,2019-01-01 07:53:07,Germany,84,0,UK_Card,1,Visa,227,7,1,3,2
394,2019-01-01 07:53:53,Germany,256,0,UK_Card,0,Master,227,7,1,3,1
395,2019-01-01 07:54:31,Germany,147,0,UK_Card,0,Master,227,7,1,3,1
396,2019-01-01 07:55:11,Switzerland,368,0,Moneycard,1,Master,227,7,1,1,1
397,2019-01-01 07:55:51,Germany,249,0,Simplecard,0,Master,227,7,1,2,1
398,2019-01-01 07:56:24,Germany,222,0,UK_Card,1,Master,227,7,1,3,1
399,2019-01-01 07:57:03,Germany,72,0,Goldcard,0,Master,227,7,1,0,1
400,2019-01-01 07:57:15,Switzerland,315,0,Simplecard,1,Master,227,7,1,2,1
401,2019-01-01 07:57:26,Switzerland,199,0,Simplecard,0,Visa,227,7,1,2,2
402,2019-01-01 07:58:36,Germany,273,0,UK_Card,0,Master,227,7,1,3,1
403,2019-01-01 07:58:57,Germany,273,0,Simplecard,0,Master,228,7,1,2,1
404,2019-01-01 07:59:00,Germany,273,0,Simplecard,0,Master,229,7,1,2,1
405,2019-01-01 07:59:13,Germany,273,0,Moneycard,0,Master,230,7,1,1,1
406,2019-01-01 07:59:44,Germany,273,0,Simplecard,0,Master,231,7,1,2,1
407,2019-01-01 08:00:26,Germany,273,1,Moneycard,0,Master,232,8,1,1,1
408,2019-01-01 08:01:28,Switzerland,162,0,UK_Card,0,Master,232,8,1,3,1
409,2019-01-01 08:01:49,Switzerland,162,0,Moneycard,0,Master,233,8,1,1,1
410,2019-01-01 08:02:01,Switzerland,162,0,UK_Card,0,Master,234,8,1,3,1
411,2019-01-01 08:02:09,Switzerland,162,0,Simplecard,0,Master,235,8,1,2,1
412,2019-01-01 08:02:20,Switzerland,162,0,Goldcard,0,Master,236,8,1,0,1
413,2019-01-01 08:03:19,Switzerland,162,0,UK_Card,0,Master,237,8,1,3,1
414,2019-01-01 08:03:49,Switzerland,162,0,Simplecard,0,Master,238,8,1,2,1
415,2019-01-01 08:04:31,Switzerland,162,0,UK_Card,0,Master,239,8,1,3,1
416,2019-01-01 08:05:03,Switzerland,162,0,Moneycard,0,Master,240,8,1,1,1
417,2019-01-01 08:07:03,Switzerland,142,0,Goldcard,0,Master,240,8,1,0,1
418,2019-01-01 08:07:14,Switzerland,142,0,Simplecard,0,Master,241,8,1,2,1
419,2019-01-01 08:08:32,Switzerland,262,0,UK_Card,0,Visa,241,8,1,3,2
420,2019-01-01 08:08:49,Switzerland,262,0,Simplecard,0,Visa,242,8,1,2,2
421,2019-01-01 08:09:20,Switzerland,262,0,UK_Card,0,Visa,243,8,1,3,2
422,2019-01-01 08:10:08,Switzerland,262,1,UK_Card,0,Visa,244,8,1,3,2
423,2019-01-01 08:11:28,Germany,163,0,Simplecard,1,Diners,244,8,1,2,0
424,2019-01-01 08:11:50,Germany,163,1,UK_Card,1,Diners,245,8,1,3,0
425,2019-01-01 08:13:33,Germany,89,1,UK_Card,0,Master,245,8,1,3,1
426,2019-01-01 08:17:29,Austria,65,0,UK_Card,1,Master,245,8,1,3,1
427,2019-01-01 08:17:30,Austria,65,1,UK_Card,1,Master,246,8,1,3,1
428,2019-01-01 08:19:39,Austria,44,1,Moneycard,0,Master,246,8,1,1,1
429,2019-01-01 08:21:08,Germany,45,0,Simplecard,0,Diners,246,8,1,2,0
430,2019-01-01 08:21:49,Germany,45,1,UK_Card,0,Diners,247,8,1,3,0
431,2019-01-01 08:27:12,Germany,169,0,UK_Card,0,Master,247,8,1,3,1
432,2019-01-01 08:27:23,Germany,169,1,UK_Card,0,Master,248,8,1,3,1
433,2019-01-01 08:28:29,Germany,212,0,UK_Card,0,Master,248,8,1,3,1
434,2019-01-01 08:31:06,Germany,269,1,UK_Card,0,Master,248,8,1,3,1
435,2019-01-01 08:32:27,Germany,201,0,UK_Card,0,Master,248,8,1,3,1
436,2019-01-01 08:32:54,Germany,201,1,UK_Card,0,Master,249,8,1,3,1
437,2019-01-01 08:34:45,Germany,212,0,UK_Card,0,Master,249,8,1,3,1
438,2019-01-01 08:35:30,Germany,212,0,UK_Card,0,Master,250,8,1,3,1
439,2019-01-01 08:36:05,Germany,212,0,UK_Card,0,Master,251,8,1,3,1
440,2019-01-01 08:36:51,Germany,212,0,UK_Card,0,Master,252,8,1,3,1
441,2019-01-01 08:37:21,Germany,212,0,Simplecard,0,Master,253,8,1,2,1
442,2019-01-01 08:37:44,Germany,212,0,UK_Card,0,Master,254,8,1,3,1
443,2019-01-01 08:38:26,Germany,212,0,Moneycard,0,Master,255,8,1,1,1
444,2019-01-01 08:39:27,Germany,118,1,UK_Card,0,Visa,255,8,1,3,2
445,2019-01-01 08:41:10,Switzerland,229,1,UK_Card,1,Master,255,8,1,3,1
446,2019-01-01 08:43:54,Austria,249,1,UK_Card,0,Diners,255,8,1,3,0
447,2019-01-01 08:46:27,Switzerland,260,0,UK_Card,0,Master,255,8,1,3,1
448,2019-01-01 08:47:37,Germany,240,0,Simplecard,1,Visa,255,8,1,2,2
449,2019-01-01 08:47:42,Germany,240,0,Simplecard,1,Visa,256,8,1,2,2
450,2019-01-01 08:48:29,Germany,240,1,UK_Card,1,Visa,257,8,1,3,2
451,2019-01-01 08:49:53,Switzerland,339,0,Simplecard,0,Master,257,8,1,2,1
452,2019-01-01 08:50:30,Switzerland,339,1,UK_Card,0,Master,258,8,1,3,1
453,2019-01-01 08:52:07,Germany,44,1,UK_Card,0,Master,258,8,1,3,1
454,2019-01-01 08:53:16,Germany,154,1,UK_Card,1,Visa,258,8,1,3,2
455,2019-01-01 08:55:40,Germany,156,0,Moneycard,0,Master,258,8,1,1,1
456,2019-01-01 08:56:51,Germany,86,1,UK_Card,1,Diners,258,8,1,3,0
457,2019-01-01 08:58:41,Austria,250,1,UK_Card,0,Master,258,8,1,3,1
458,2019-01-01 09:00:01,Germany,258,0,Moneycard,0,Master,258,9,1,1,1
459,2019-01-01 09:00:46,Germany,258,0,UK_Card,0,Master,259,9,1,3,1
460,2019-01-01 09:01:03,Germany,258,1,UK_Card,0,Master,260,9,1,3,1
461,2019-01-01 09:02:18,Austria,293,0,UK_Card,0,Master,260,9,1,3,1
462,2019-01-01 09:02:19,Austria,293,0,UK_Card,0,Master,261,9,1,3,1
463,2019-01-01 09:02:33,Austria,293,0,UK_Card,0,Master,262,9,1,3,1
464,2019-01-01 09:03:02,Austria,293,0,Simplecard,0,Master,263,9,1,2,1
465,2019-01-01 09:05:03,Switzerland,390,0,Simplecard,0,Master,263,9,1,2,1
466,2019-01-01 09:06:15,Germany,193,1,UK_Card,0,Master,263,9,1,3,1
467,2019-01-01 09:09:32,Switzerland,147,0,UK_Card,0,Visa,263,9,1,3,2
468,2019-01-01 09:10:37,Germany,297,0,Simplecard,1,Master,263,9,1,2,1
469,2019-01-01 09:11:31,Germany,297,1,UK_Card,1,Master,264,9,1,3,1
470,2019-01-01 09:16:28,Germany,308,1,UK_Card,0,Visa,264,9,1,3,2
471,2019-01-01 09:19:37,Switzerland,223,0,UK_Card,0,Visa,264,9,1,3,2
472,2019-01-01 09:19:53,Switzerland,223,1,Goldcard,0,Visa,265,9,1,0,2
473,2019-01-01 09:21:34,Switzerland,258,0,Moneycard,0,Master,265,9,1,1,1
474,2019-01-01 09:21:41,Switzerland,258,0,UK_Card,0,Master,266,9,1,3,1
475,2019-01-01 09:21:55,Switzerland,258,1,Simplecard,0,Master,267,9,1,2,1
476,2019-01-01 09:22:59,Germany,125,0,Simplecard,1,Visa,267,9,1,2,2
477,2019-01-01 09:23:34,Germany,125,0,UK_Card,1,Visa,268,9,1,3,2
478,2019-01-01 09:24:09,Germany,125,0,UK_Card,1,Visa,269,9,1,3,2
479,2019-01-01 09:24:22,Germany,125,0,UK_Card,1,Visa,270,9,1,3,2
480,2019-01-01 09:24:44,Germany,125,0,UK_Card,1,Visa,271,9,1,3,2
481,2019-01-01 09:24:50,Germany,125,0,UK_Card,1,Visa,272,9,1,3,2
482,2019-01-01 09:25:16,Germany,125,0,Moneycard,1,Visa,273,9,1,1,2
483,2019-01-01 09:26:34,Germany,191,0,UK_Card,0,Master,273,9,1,3,1
484,2019-01-01 09:27:14,Germany,191,0,UK_Card,0,Master,274,9,1,3,1
485,2019-01-01 09:27:47,Germany,191,0,Moneycard,0,Master,275,9,1,1,1
486,2019-01-01 09:28:20,Germany,191,1,UK_Card,0,Master,276,9,1,3,1
487,2019-01-01 09:29:24,Austria,191,1,UK_Card,0,Master,276,9,1,3,1
488,2019-01-01 09:30:52,Germany,209,1,UK_Card,0,Master,276,9,1,3,1
489,2019-01-01 09:32:58,Germany,170,0,Simplecard,0,Diners,276,9,1,2,0
490,2019-01-01 09:33:16,Germany,170,0,UK_Card,0,Diners,277,9,1,3,0
491,2019-01-01 09:34:01,Germany,170,0,Moneycard,0,Diners,278,9,1,1,0
492,2019-01-01 09:34:43,Germany,170,0,UK_Card,0,Diners,279,9,1,3,0
493,2019-01-01 09:34:47,Germany,170,0,Moneycard,0,Diners,280,9,1,1,0
494,2019-01-01 09:35:35,Germany,170,0,UK_Card,0,Diners,281,9,1,3,0
495,2019-01-01 09:35:38,Germany,170,0,UK_Card,0,Diners,282,9,1,3,0
496,2019-01-01 09:35:38,Germany,170,0,UK_Card,0,Diners,283,9,1,3,0
497,2019-01-01 09:36:12,Germany,170,1,UK_Card,0,Diners,284,9,1,3,0
498,2019-01-01 09:39:06,Germany,260,1,UK_Card,0,Master,284,9,1,3,1
499,2019-01-01 09:44:27,Germany,113,0,UK_Card,0,Visa,284,9,1,3,2
500,2019-01-01 09:44:27,Germany,113,0,UK_Card,0,Visa,285,9,1,3,2
501,2019-01-01 09:44:59,Germany,113,0,UK_Card,0,Visa,286,9,1,3,2
502,2019-01-01 09:45:18,Germany,113,0,Goldcard,0,Visa,287,9,1,0,2
503,2019-01-01 09:45:26,Germany,113,0,Simplecard,0,Visa,288,9,1,2,2
504,2019-01-01 09:46:30,Germany,233,0,UK_Card,0,Master,288,9,1,3,1
505,2019-01-01 09:46:46,Germany,233,0,Simplecard,0,Master,289,9,1,2,1
506,2019-01-01 09:48:03,Germany,488,0,UK_Card,0,Master,289,9,1,3,1
507,2019-01-01 09:48:48,Germany,488,0,UK_Card,0,Master,290,9,1,3,1
508,2019-01-01 09:49:35,Germany,488,0,Simplecard,0,Master,291,9,1,2,1
509,2019-01-01 09:49:41,Germany,488,0,UK_Card,0,Master,292,9,1,3,1
510,2019-01-01 09:51:12,Austria,304,0,Simplecard,0,Visa,292,9,1,2,2
511,2019-01-01 09:52:44,Germany,219,0,Simplecard,0,Master,292,9,1,2,1
512,2019-01-01 09:52:48,Germany,219,0,UK_Card,0,Master,293,9,1,3,1
513,2019-01-01 09:53:15,Germany,219,0,Simplecard,0,Master,294,9,1,2,1
514,2019-01-01 09:54:39,Germany,56,0,UK_Card,0,Master,294,9,1,3,1
515,2019-01-01 09:54:53,Germany,56,0,UK_Card,0,Master,295,9,1,3,1
516,2019-01-01 09:55:28,Germany,56,1,Moneycard,0,Master,296,9,1,1,1
517,2019-01-01 09:56:32,Switzerland,444,0,Simplecard,1,Master,296,9,1,2,1
518,2019-01-01 09:56:57,Switzerland,444,0,Simplecard,1,Master,297,9,1,2,1
519,2019-01-01 10:00:24,Germany,189,1,Goldcard,0,Visa,297,10,1,0,2
520,2019-01-01 10:01:32,Germany,146,0,UK_Card,1,Visa,297,10,1,3,2
521,2019-01-01 10:01:50,Germany,146,1,Simplecard,1,Visa,298,10,1,2,2
522,2019-01-01 10:03:00,Austria,198,0,Moneycard,0,Master,298,10,1,1,1
523,2019-01-01 10:04:01,Germany,317,1,UK_Card,1,Master,298,10,1,3,1
524,2019-01-01 10:06:11,Germany,200,0,UK_Card,0,Diners,298,10,1,3,0
525,2019-01-01 10:06:31,Germany,200,0,Simplecard,0,Diners,299,10,1,2,0
526,2019-01-01 10:06:39,Germany,200,0,UK_Card,0,Diners,300,10,1,3,0
527,2019-01-01 10:07:18,Germany,200,0,Goldcard,0,Diners,301,10,1,0,0
528,2019-01-01 10:07:25,Germany,200,0,Goldcard,0,Diners,302,10,1,0,0
529,2019-01-01 10:07:32,Germany,200,0,UK_Card,0,Diners,303,10,1,3,0
530,2019-01-01 10:10:01,Germany,209,0,UK_Card,0,Master,303,10,1,3,1
531,2019-01-01 10:10:15,Germany,209,0,Simplecard,0,Master,304,10,1,2,1
532,2019-01-01 10:10:16,Germany,209,1,Goldcard,0,Master,305,10,1,0,1
533,2019-01-01 10:12:06,Germany,172,0,UK_Card,0,Visa,305,10,1,3,2
534,2019-01-01 10:14:53,Germany,206,0,UK_Card,0,Master,305,10,1,3,1
535,2019-01-01 10:15:06,Germany,206,0,UK_Card,0,Master,306,10,1,3,1
536,2019-01-01 10:15:51,Germany,206,1,UK_Card,0,Master,307,10,1,3,1
537,2019-01-01 10:17:40,Germany,69,0,UK_Card,0,Master,307,10,1,3,1
538,2019-01-01 10:17:53,Germany,69,0,UK_Card,0,Master,308,10,1,3,1
539,2019-01-01 10:18:05,Germany,69,0,UK_Card,0,Master,309,10,1,3,1
540,2019-01-01 10:18:10,Germany,69,1,UK_Card,0,Master,310,10,1,3,1
541,2019-01-01 10:19:32,Germany,146,0,Moneycard,1,Master,310,10,1,1,1
542,2019-01-01 10:19:48,Germany,146,1,UK_Card,1,Master,311,10,1,3,1
543,2019-01-01 10:20:53,Germany,220,0,UK_Card,1,Master,311,10,1,3,1
544,2019-01-01 10:21:47,Germany,220,0,Moneycard,1,Master,312,10,1,1,1
545,2019-01-01 10:25:47,Germany,428,0,Moneycard,1,Master,312,10,1,1,1
546,2019-01-01 10:28:29,Germany,185,1,Simplecard,0,Master,312,10,1,2,1
547,2019-01-01 10:30:16,Germany,233,0,UK_Card,1,Diners,312,10,1,3,0
548,2019-01-01 10:31:02,Germany,233,0,Moneycard,1,Diners,313,10,1,1,0
549,2019-01-01 10:31:18,Germany,233,0,Simplecard,1,Diners,314,10,1,2,0
550,2019-01-01 10:31:18,Germany,233,0,UK_Card,1,Diners,315,10,1,3,0
551,2019-01-01 10:32:09,Germany,233,0,Simplecard,1,Diners,316,10,1,2,0
552,2019-01-01 10:33:06,Germany,233,0,UK_Card,1,Diners,317,10,1,3,0
553,2019-01-01 10:33:20,Germany,233,0,UK_Card,1,Diners,318,10,1,3,0
554,2019-01-01 10:33:33,Germany,233,1,UK_Card,1,Diners,319,10,1,3,0
555,2019-01-01 10:34:50,Germany,235,1,UK_Card,0,Diners,319,10,1,3,0
556,2019-01-01 10:36:49,Austria,153,0,UK_Card,0,Diners,319,10,1,3,0
557,2019-01-01 10:37:41,Austria,153,0,Simplecard,0,Diners,320,10,1,2,0
558,2019-01-01 10:38:12,Austria,153,0,UK_Card,0,Diners,321,10,1,3,0
559,2019-01-01 10:38:30,Austria,153,0,Simplecard,0,Diners,322,10,1,2,0
560,2019-01-01 10:40:43,Germany,399,0,Simplecard,0,Master,322,10,1,2,1
561,2019-01-01 10:41:58,Germany,215,0,Simplecard,1,Master,322,10,1,2,1
562,2019-01-01 10:42:30,Germany,215,0,UK_Card,1,Master,323,10,1,3,1
563,2019-01-01 10:42:47,Germany,215,0,Moneycard,1,Master,324,10,1,1,1
564,2019-01-01 10:46:24,Germany,192,0,UK_Card,0,Master,324,10,1,3,1
565,2019-01-01 10:46:33,Germany,192,0,Simplecard,0,Master,325,10,1,2,1
566,2019-01-01 10:46:53,Germany,192,0,UK_Card,0,Master,326,10,1,3,1
567,2019-01-01 10:47:00,Germany,192,0,Moneycard,0,Master,327,10,1,1,1
568,2019-01-01 10:47:21,Germany,192,0,Simplecard,0,Master,328,10,1,2,1
569,2019-01-01 10:50:04,Austria,296,0,UK_Card,0,Master,328,10,1,3,1
570,2019-01-01 10:50:54,Austria,296,0,UK_Card,0,Master,329,10,1,3,1
571,2019-01-01 10:51:27,Austria,296,0,Moneycard,0,Master,330,10,1,1,1
572,2019-01-01 10:51:40,Austria,296,0,Moneycard,0,Master,331,10,1,1,1
573,2019-01-01 10:52:42,Switzerland,238,0,Simplecard,0,Master,331,10,1,2,1
574,2019-01-01 10:53:00,Switzerland,238,1,UK_Card,0,Master,332,10,1,3,1
575,2019-01-01 10:54:06,Germany,175,0,Simplecard,1,Master,332,10,1,2,1
576,2019-01-01 10:54:12,Germany,175,0,UK_Card,1,Master,333,10,1,3,1
577,2019-01-01 10:54:38,Germany,175,0,UK_Card,1,Master,334,10,1,3,1
578,2019-01-01 10:55:11,Germany,175,0,Simplecard,1,Master,335,10,1,2,1
579,2019-01-01 10:55:16,Germany,175,0,Moneycard,1,Master,336,10,1,1,1
580,2019-01-01 11:00:18,Germany,312,0,Simplecard,0,Master,336,11,1,2,1
581,2019-01-01 11:01:26,Germany,193,0,UK_Card,0,Master,336,11,1,3,1
582,2019-01-01 11:01:59,Germany,193,0,Moneycard,0,Master,337,11,1,1,1
583,2019-01-01 11:05:40,Germany,283,0,UK_Card,0,Diners,337,11,1,3,0
584,2019-01-01 11:06:05,Germany,283,0,Moneycard,0,Diners,338,11,1,1,0
585,2019-01-01 11:06:36,Germany,283,0,Simplecard,0,Diners,339,11,1,2,0
586,2019-01-01 11:06:40,Germany,283,0,Goldcard,0,Diners,340,11,1,0,0
587,2019-01-01 11:07:25,Germany,283,0,Simplecard,0,Diners,341,11,1,2,0
588,2019-01-01 11:07:51,Germany,283,0,UK_Card,0,Diners,342,11,1,3,0
589,2019-01-01 11:09:14,Germany,188,0,UK_Card,1,Master,342,11,1,3,1
590,2019-01-01 11:09:28,Germany,188,1,UK_Card,1,Master,343,11,1,3,1
591,2019-01-01 11:10:51,Germany,74,0,Simplecard,0,Diners,343,11,1,2,0
592,2019-01-01 11:12:53,Germany,49,0,Moneycard,0,Diners,343,11,1,1,0
593,2019-01-01 11:13:37,Germany,49,1,UK_Card,0,Diners,344,11,1,3,0
594,2019-01-01 11:15:17,Germany,165,0,Simplecard,0,Diners,344,11,1,2,0
595,2019-01-01 11:17:09,Germany,307,0,UK_Card,0,Diners,344,11,1,3,0
596,2019-01-01 11:17:35,Germany,307,1,UK_Card,0,Diners,345,11,1,3,0
597,2019-01-01 11:18:38,Germany,306,1,UK_Card,0,Master,345,11,1,3,1
598,2019-01-01 11:21:44,Austria,309,0,UK_Card,0,Diners,345,11,1,3,0
599,2019-01-01 11:22:49,Switzerland,368,0,Simplecard,0,Master,345,11,1,2,1
600,2019-01-01 11:25:06,Germany,252,1,Simplecard,0,Diners,345,11,1,2,0
601,2019-01-01 11:27:04,Germany,148,0,Simplecard,0,Master,345,11,1,2,1
602,2019-01-01 11:32:44,Germany,170,0,UK_Card,0,Visa,345,11,1,3,2
603,2019-01-01 11:32:44,Germany,170,0,UK_Card,0,Visa,346,11,1,3,2
604,2019-01-01 11:33:13,Germany,170,1,UK_Card,0,Visa,347,11,1,3,2
605,2019-01-01 11:35:35,Austria,353,0,UK_Card,1,Diners,347,11,1,3,0
606,2019-01-01 11:36:12,Austria,353,1,UK_Card,1,Diners,348,11,1,3,0
607,2019-01-01 11:37:59,Switzerland,6,0,UK_Card,0,Master,348,11,1,3,1
608,2019-01-01 11:38:16,Switzerland,6,0,Simplecard,0,Master,349,11,1,2,1
609,2019-01-01 11:38:51,Switzerland,6,0,Simplecard,0,Master,350,11,1,2,1
610,2019-01-01 11:39:14,Switzerland,6,0,UK_Card,0,Master,351,11,1,3,1
611,2019-01-01 11:39:40,Switzerland,6,0,Goldcard,0,Master,352,11,1,0,1
612,2019-01-01 11:39:46,Switzerland,6,0,UK_Card,0,Master,353,11,1,3,1
613,2019-01-01 11:41:31,Germany,110,0,UK_Card,0,Master,353,11,1,3,1
614,2019-01-01 11:42:08,Germany,110,0,UK_Card,0,Master,354,11,1,3,1
615,2019-01-01 11:42:16,Germany,110,0,UK_Card,0,Master,355,11,1,3,1
616,2019-01-01 11:43:09,Germany,110,0,Simplecard,0,Master,356,11,1,2,1
617,2019-01-01 11:43:40,Germany,110,0,UK_Card,0,Master,357,11,1,3,1
618,2019-01-01 11:47:22,Germany,113,0,UK_Card,0,Master,357,11,1,3,1
619,2019-01-01 11:50:07,Germany,248,0,Goldcard,0,Diners,357,11,1,0,0
